,content,label
7247,"Hoan nghênh ông Trần Dần có tư tưởng tiến bộ, không chống cộng sản Việt Nam nữa. Chỉ có quên đi quá khứ để yêu thương . Ai cũng về già lo tu thân sám hối là điều lựa chọn tốt nhất. Chúc ông Trần Dần sống lâu 130 tuổi và luôn khỏe mạnh đẹp lão.",0
7248,Nát từ trên xuống. Hỏi ai ra cái quyết định không được trinh sát đó?,1
7249,Sạo lol hổng có gì vui nên chúng ta đừng nên sạo lol 😂,1
7250,Hải Đăng t gọi tường gió oánh bỏ mịa bây giờ :((,1
7251,Mỗi tháng đc có 600 bạc tiền lương mà ngu như chó. Đây gọi là con chó và ng đi săn.,1
7252,Nieu mấy bà này sống thật thì phải có đạo đức! mấy bà này ko có đạo đức nói chuyện nghề ko có lót lỗ tai cái đồ quốc gia chế độ cũ bị lật đổ,1
7253,Đã tiếp xúc với bao nhiêu người r,0
7254,Chị ba ơi chị thiệt là đẹp gái. Mà chị có hai cái hòn dái.,1
7255,Nhờ thằng Mỹ mà Tàu Khựa đã chiếm bải cạn năm 2012. Cảm ơn thằng chó ad đã chỉ điểm nhé,1
7256,Định hợp tác sản xuất âm nhạc hay gì v Thầy 😂,0
7257,Ha ha!🤣,0
7258,cũng hay đóng học phí lắm :)),0
7259,Ủa rồi ai muốn yêu mình cả đời dị ! Chồng tương lai ơi anh lên tiếng đi :)))),0
7260,Bảo vệ thì ăn chia rồi. Còn lãnh đạo trường thì đang cố giấu!,1
7261,Luôn tin tưởng bác và nhà nước,0
7262,Ngứa dái quá thầy,1
7263,Xã hội... À mà thôi.,0
7264,Chen ơi em ko biết luôn. Người chuyển giới,0
7265,Tin tức như cc,1
7266,Chào mừng bạn đến việt nam. Xhcn do dân vì dân,0
7267,Hỏi thui mừ :( =))),0
7268,Rất là ... 😑,0
7269,David Tùng,0
7270,Cô ba cọ lông lồn chứ mình cạo bàn thời nhà nó luôn,1
7271,Bèo khùng,1
7272,dân bà rịa khi biết tin :))),0
7273,"đúng thế, lòng tin của bác rất chắc chắn, ngay cả học sinh cấp 3 vẫn còn đi học được thì sợ j con virus :))",0
7274,Kinh doanh mà suốt ngày than lỗ.kinh doanh để ăn lol ak.dkm,1
7275,Hoàng Đình Sơn mấy bửa nữa hai ae ta đi biết chổ k,0
7276,Con bóng sa đéc,1
7277,E nghĩa chao chi ba vang ngoc,0
7278,Châu Minh Đặng tâm thần có hệ thống,1
7279,Clm =)),1
7280,mặc dù có RTX 2080 và RX580 rồi nhưng thôi nếu a cho thì e nhận .,0
7281,"Mày đang quay phim nó, nó liền ""trưng dụng thiết bị kỹ thuật"" của mày. Nó sẽ xoá hết những cảnh quay mà nó vòi tiền hay làm luật với mày từ nãy giờ. Hiểu chưa thằng ngu",1
7282,"Dume. Đầu óc đ gì cứ như gói trà túi lọc ấy, tinh tuý thì thoát hết ra ngoài, cặn bã thì ở lại",1
7283,Vu Nguyen,0
7284,Thầy Giáo Ba ngu như Ba Rọi Béo :)))),1
7285,:)) dm thối nát,1
7286,vn thi deo no no cho trung Quốc bon dien,1
7287,Để đây và ko nói gì,0
7288,Hải Yến con thần kinh lạy m. Chả muốn xem cũng kệ cả họ nhà m nói để thiên hạ nó điss cho vô mồm,1
7289,Tránh ra để t bắn chết mẹ nó......,1
7290,Hào Nguyễn xin vid brooo,0
7291,Nguyễn Thu Hường xin nghỉ về đi. Cuối tuần còn ngày truyền thống,0
7292,Dạng háng bắt Sele buscu chứ gì thầy 😍,1
7293,không a ưi,0
7294,Chẳng thấy nó đẹp ở chỗ nào cả 😤,1
7295,😊😊,0
7296,Lau qua moi gap dep qua,0
7297,Cụ này vừa bị lẫn vừa bị hoang tưởng rồi....,1
7298,Chắc bệnh này mấy người có tiền sẽ bị nhiều nhỉ ...ng nghèo lo trồng lúa nuôi bò tiền đâu mà bay để rồi mắc bệnh,1
7299,",..",0
7300,Anh Minh chậm cdmm,1
7301,"Kệ mẹ lồi báo, bé này dễ thương.",1
7302,Cái nào không bao che cho nhau được là lôi bệnh tâm thần ra làm lá Che chắn để chối tội vậy là tưởng như căn bệnh hiểm nghèo đối với dân đen nhưng là một cái phao để cứu cho những tên cs.,1
7303,Ngọc Đặng Lắt léo sao lại vào sở trường của bọn mình mới đau chứ hiuhiu,0
7304,"Báo chí vn như cái củ căc vậy,tụi nó có con có cháu có ba có mẹ,mà ăn ở k có đức,v thôi cho con ở nhà mẹ di,cho di học làm mẹ gì,an nói xạo xược,ăn k nói có mà cũng bày đặt đẻ con,giáo dục con,cho con di học đm t khinh cái xã hội vn,khinh cái đám báo chí",1
7305,Có đéo đâu chỉ khoe của người khác thì làm cái lồn què gì,1
7306,"Thực ra: ba que là bọn ăn trên ngồi chốc. Chỉ mị dân cai trị để tham nhủng làm đất nước tụt hậu.. chúng là thầy của bọn bò đỏ.. mà bò mãi O nhận ra vì nhồi sọ umê, chửi càng, bò ơi nghỉ lại đi, chứ đừng để bị làm nội tạng cho giặc tàu..!",1
7307,Dự tuyển ở đâu vậy,0
7308,mặc cái quần giống thằng biến thái,1
7309,Ông  Trần  Dần  nói  Chung  Chung  . Ko cụ  thể  !!!?,0
7310,Nguyễn Thuận ca sĩ ra bài fan ý kiến chứ clg căng,1
7311,Ông đấy đang ở Hà Nội ý =)),0
7312,Dk vay,0
7313,Phan Phan Huy bay về núi ở ẩn thôi cháu ak 🤧🤧🤧,0
7314,Em sẽ đến đơm cái lỗ nhị thầy đêm giáng sinh🙃,1
7315,Quá đáng vl anh ơi ngồi nấu mì ăn xem review thịt trâu:((,1
7316,Bị môi a khóa ngay😂,0
7317,ko đc mô anh ơi,0
7318,chưa bở phiếu mà đã cơ cấu 4 chức vụ chủ chốt rồi thì bỏ phiếu làm gì nhỉ??,1
7319,Nên kết nạp lảo ta vào Đcs vn để làm chủ tịch nước hay thủ tướng để lèo lái vn trở nên hùng mạnh như nam Hàn để không còn ai trốn qua đó làm công hay ở đợ nữa !,0
7320,"bao phòng chưa anh, chứ em thấy giá đó hơi chua",0
7321,"cơ mà cũng phải nể mấy ông cầm cờ thật, dù rất dở hơi nhưng cũng phải nể vì đã tạo nên hình ảnh gây mâu thuẫn tới cấp độ quốc gia (khủng bố chống khủng bố, rốt cục đéo biết đâu là khủng bố thực sự)",1
7322,chị ăn gì xạo lồn chó vậy chị 3. đụ mẹ chị 3 chó hoang,1
7323,Con bé này nên xuống địa ngục quá tởm,1
7324,"Nam Đặng đời nó là thế ,lồn mẹ dell thấy có cái lồn gì là vui cả",1
7325,Noooooooooo,0
7326,",ai ho ông khùng trần dần len nói xàm lúc nầy vậy?",1
7327,Hoàn Thành anh muốn về đâu cũng được hết 🤤,0
7328,Sang VN thành cái l cat khong...🙈🙈🙈,1
7329,"co ai biet cach nao mo nhan xet e chui con Trang Tran hok ta.con gai dan ba gi mo mieng ra la đit mè suot,ua no cung đong tinh nu ha moi nguoi",1
7330,20-10 vui vẻ con bóng sadec:)),0
7331,"Đã tham mà còn đi với ngu thì ngồi tù là đúng rồi, cứ cho là thằng khốn kia nó ma ranh đi nhưng mà nếu thằng này biết khôn mà đề phòng thì là cái mẹ gì tới mức ở tù??? Tham thì thâm thôi",1
7332,Nghĩ có lộn ruột không 🤣🤣🤣,0
7333,Người ta ra biết bao công sức tiền bạc. Mà giờ nghe nói như vậy như thay lời cảm ơn.Vãi lol thiệt 😏,1
7334,Sao t gửi đc bây,0
7335,1 tỷ như cái vải chùi lol 😏😏😏,1
7336,Bọn chó chỉ biết ăn thôi,1
7337,Thôi bớt ngựa ông... đừng đi tùm lum để khéo mắc bệnh rồi cách li... là dân việt nam mừng lắm rồi,1
7338,Anh hai ổn không dợ 😭,0
7339,Dân có phải toàn đầu bó đâu . Mà đcm lấy cái lý do THUỶ TRIỀU ĐỎ ra loè nhau,1
7340,Tội cái quần khi không bị què. Mé nó cay.,1
7341,siêu to khổng lồ :)),0
7342,Ko biết có ý gì luôn,0
7343,Dương =)) Làm gì kệ mẹ bạn,1
7344,Chế độ hiện thời chỉ còn tồn tại nhờ vào dối trá và mị dân.,1
7345,Dừng suy nghĩ và đứng dậy hành động 😬,0
7346,Nhưng mà khi tỏ tình xong rồi bất bại vừa mất ng mình thương vừa mất luôn bạn 🙂,0
7347,Được anh ui,0
7348,tuân thủ đúg luật,0
7349,Phải công nhận a độ nhà mình lời thoại nhiều thật sự,0
7350,Tóc đẹp vai lon :)),1
7351,Khi K còn cs. ĐMCS,1
7352,"Trần Vỹ thật chất thì giọng k thích hợp với bài này , như mấy bài trc nghe còn có chút gọi là nhạc quê hương , giờ thì khác r",0
7353,Cái đứa đăng bài này ngu v~ chưởng :)))) ( cả cái đứa share bài này nữa),1
7354,Khoảng cách lúc nào cũng là lí do nhỉ:)),0
7355,Con ở cai lậy nè cô ơi,0
7356,Cực kì thuyết phục :),0
7357,Mù mắt gaming :v,0
7358,"Nếu tính ra toàn bị ở ngoài nước không chứ không bị trong nước , nước mình vẫn phòng dịch tốt phết đó chứ đùa",0
7359,"Mấy chú mấy bác trị tham nhũng mạnh tay tử hình hết dùm, rồi lấy tiền lo cho dân đâu ra đó thì đéo có thằng nào rảnh phản động đâu mấy chú mấy bác ạ.",1
7360,1 Điếu cho K-ATM Cao Lãnh=)),0
7361,Ai là người bắc ở đài loan tìm tới nhà xử con này đánh cho cái mỏ nó sưng lên là nó hết chửi ah,1
7362,"Tàu cộng bản chất của nó là hèn và ảo tưởng sức mạnh, võ mồm, bay lượn y như trong mấy cái phim chưởng của nó thôi.",1
7363,"Nguyen Binh thằng kicm nó đánh đàn chẳng ra đánh, hát cũng ko dc, có ra gì đâu",1
7364,Nguyễn Trương Bửu Tấn bạn nghĩ virus nó sống ở đâu nào :))).,0
7365,"Lâm Nhi vn cũng tư bản thôi, mấy thằng lãnh đạo nhà giàu 3 họ nứt vách như tiểu bá tước chứ dân đen có đc gì đâu",1
7366,🤣🤣🤣🤣🤣,0
7367,Anh Thu for u,0
7368,Theo khía cạnh mình thì mình nhận xét bài này như lồn nhé không hay bằng mấy bài trước 😁,1
7369,Mà ở đó họ còn xây dựng trên sa mạc :(,0
7370,dm việc gì rồi cũng đến tay tao - Sói said,1
7371,Bo này bố tốn mấy chục hộp sữa của sói đấy...🤣🤣,0
7372,Một câu nói sạo lon nhưng hợp lý đến từ vị trí của Độ Phùng :)),0
7373,Nói đạo lý thì phải nhắc đến anh huấn với a khá trước nhé,0
7374,Ủa? Công an và côn đồ không phải là 1 hả?,1
7375,Trần Sang bếp trưởng đấy à,0
7376,Like 👍👍👍👍👍,0
7377,đéo hiểu sao em mất mẹ fan cứng of có 1 buổi😂😂,1
7378,Vừa xem xong and ông Độ vẫn cứ là giải trí hhhahahah,0
7379,Cô giàu có j kệ cô chứ nữa cô chết đéo người đội tan giàu cở nào cở alibaba chưa mà nói chuyện kinh người rồi 👎,1
7380,Nếu ông Lân cười sợ Trần Dần không diễn hài nữa,0
7381,"Ad óc cứt vkl. Ngu còn tỏ ra nguy hiểm, ra gặm xương đi ad.",1
7382,Xao lon,1
7383,Học chôn chất thải độc hại gần nguồn nước cho dân dùng nữa nha,1
7384,Ko liên quan lắm 🤣🤣,0
7385,Tầm này cấm nhập cảnh hết 😢😢😢,0
7386,Bớt xạo loz nha,1
7387,Tèo Tèo tú joker ;))),0
7388,nhìn giông cẩm ly mọi người nhỉ,0
7389,Xong vụ này chắc a sẽ bị rất nhiều fan tẩy chay đây kkk,0
7390,Trần Nhật Hoài ai bit,0
7391,gdd t vs t làm đc gì cho xh thig lquan đéo gì tới m với cái ch đang nói? thành phần như m tốt nhất nhập tịch TQ đi. xấu mặt VN lắm,1
7392,sau vc ra,1
7393,"Ta ước gì có một lão Hitler tái sinh trên đất nước này, làm sạch hết lũ cặn bã dơ bẩn",1
7394,Vũ Thanh Huyền khi bạn cmt nhưng lại quên lắp não :v,1
7395,"Tầm này mới nói thì còn đéo gì nữa, bọn nó bây giờ đã chết trên sông Hương hết rồi. Số còn lại may mắn sống sót thì đến chiều nay bị Đẳng thức và Tích phân đè chết. Đm idol",1
7396,mênh m0ng toàn là nu0c eyy,0
7397,"Tết đương tới , nghĩa là tết đương qua",0
7398,mình nghe nói corona lây qua đường sách vở mà trường mình vẫn học,0
7399,Chắc do đi đái quên chưa kéo quần ngoài vội quá nên kệ mẹ thế đi ra 😞,1
7400,game dễ,0
7401,"Dkm, chan Vkl",1
7402,Làm đéo gì có vụ thắng kiện phải trả án phí . Ngu người 😟,1
7403,Em xin video với bác ơi.😂,0
7404,đút vào mồm thầy,1
7405,"Ko cộng thì cho biết đề, đáp án trc. Đâu cũng vào đó thôi! ĐỜI...",0
7406,Dị dùm,1
7407,9x5 vẫn bằng 35 :3,0
7408,Cô thật là dễ thương,0
7409,facebook mình bị lỗi hay sao ấy????,0
7410,Tôi không tin chị này là con người đâu.,1
7411,☻,0
7412,Éo thích thì biến đi thọc con mắt chóng cái tai lên xem làm ghì,1
7413,Lag cmnr,1
7414,Phương Minn k nghe nổi thì out mắc cailon gì dislike🙂,1
7415,Như 💩,1
7416,Đỗ Thanh Nhàn chuyên cơ riêng cũng không thoát. Sợ =))),0
7417,28:03 cô đang tính nói thêm cái LKC cắt ngang nên mặt cô quạo haha,0
7418,Huỳnh Tấn Phương nhảy xem hoài k chán ln,0
7419,Cực kì thuyết phục 🥺🥺,0
7420,1đảng là do dân vì cán bộ.....vcc,1
7421,"Clip của thằng mặt lồn vks long an yêu cầu ""giết quách"" Hồ Duy Hải vì giam giữ ""loại"" này ""rất cực ảnh hưởng đến tình hình an ninh chính trị""",1
7422,Trần Vinh :) về nhà mà giúp mẹ giúp cha ở đây thuyết phục cái mả cha nhà mày,1
7423,Kỳ này mỗi lãnh đạo chắc chắn có máy bay riêng tha hồ mà đi!,1
7424,Anh thi đấu bên đức về đấy các em ạ,0
7425,ung thư giờ đó mà,1
7426,"Đề nghị add cắt ngay chức vụ fan cứng của mình, và trao cho người xứng đáng ! Mình chỉ xem chùa thôi bực mình =))",0
7427,Sao giờ nhiều chương trình nhố nhăng thế khg biết,1
7428,Nghe mà giận tím người,0
7429,"Thạch Sa Na ôi trời ạ , chú trùng họ với con",0
7430,vài trăm nghìn luôn chứ,0
7431,Bao giờ cho đến ngày xưa?chúng ta hãy biết ơn lịch sử suốt từ thời 3 lần đánh Nam hán trên sông Bạch đằng.đừng như bây giờ tên cũng không dám gọi.chúc Bác Lượng luôn an toàn!,1
7432,HN Thu Nguyên nói câu mát hết cả lòng :)),0
7433,Ngứa hết cả cặc,1
7434,Đéo phải đá vs MC chả cười?,1
7435,Lại mọc thêm 1 trang của viẹt tân ag. Đkm bọn chó đẻ,1
7436,"Thật ra rất thích cái quần nhưng nay nó chật tiếc ko bỏ nên mặc tạo thành mẫu quần độc lạ , nhưng độc lạ đâu ko thấy chỉ thấy chỉ thấy lố",1
7437,"Lại ra thế giới Tấu Hài, hay lắm abe",0
7438,"Dân trả nợ , chứ các lãnh đạo đâu trả ? Nên vay cho lún lun ?",1
7439,Bui Hoang hay anh ơi,0
7440,Các em nên nhớ:trượt tốt nghiệp hay k đỗ đh chưa hẳn là hết hi vọng.biết đâu sau này mấy đứa nó đỗ đh nó lại là lính của các em,0
7441,Sống chậm lại đi,0
7442,Trần Bình An đâu mình tưởng là bài nước ngoài trùng với tên của bài thần tượng mình nên mới nói vậy chứ thật ra mình nghe rồi nha😝,0
7443,Các bạn có thấy các ông mấy bà mấy năm nay toàn đề ra những cái rất là vớ vẩn vô ích vô nghiã không... Éo thấy làm gì có lợi cho đất nước?,1
7444,Cũng may là liên tục phát hiện được các trường hợp dương tính đều chung chuyến bay vs Nhung,0
7445,Chuẩn anh,0
7446,Mẹ đang bận đi ỉa lại gọi đi khét quất,1
7447,"báo cáo bò đỏ bọn Thanh Niên và nhiều tờ báo uy tín khác của Đảng đang phản động , giật tít câu view ! truyền lệnh tấn công đi lũ bò !",1
7448,Đm chị tao bị mất gần 700tr. Có cmr ghi đc hình ăn trộm nhưng cũng botay :v,1
7449,đại gia,0
7450,Bùi Đức HậuHậu nếu nó cười vào mặt bn thì chứng tỏ bn không phải là j của ngta thì vc Dell gì phải sợ chỉ là thích sai người thôi,1
7451,Ăn nói như bộ phận sinh dục vậy bạn,1
7452,Ông tuân ổng cười đỏ mặt luôn,0
7453,Võ Thành Nhân huyền thoại :((,0
7454,Hãy nhớ: con người hơn con vật ở cái ý thức 🙂,1
7455,Cô 3 oi...con ham chiếc xe SH 150! lâu lắm rồi mà con không thể nào mua nó được nổi. Cô 3 giúp con 1 lần đi Cô 3,0
7456,Dê Kiên lỗi đéo phải do m.mà là ngta do ngta đéo xứg.hiểu k ???,1
7457,Tiền Giang nè,0
7458,Like 10 năm chất Liek bằng đầu bùi,1
7459,Lại phải nghỉ học:((,0
7460,Ai nguoi bac  vao nghe no chui nay     Con nay gap no phai xe hang no ra sat muoi thoi.  Chu khg cho no len mang xin nua,1
7461,Bên mỹ thiếu bệnh viện thần kinh?,0
7462,Cái quần in hệt cái ý thức,1
7463,Ghép làm chó nha ae,1
7464,Haha thầy đang nằm mơ hả thầy,0
7465,Tú chúc mừng anh ba,0
7466,Toang rồi ông giáo ạ :)),0
7467,Trụ lóng,0
7468,"Thảo Lê lỡ mấy ng trong khoang thg gia ấy lây cho N17 thì sao, T21 chẳng hạn. Ai biết ai lây cho ai.",0
7469,Sy Nguyen flycam,0
7470,HN Thu Nguyên nhìu cái siêu z mà thíu cái siêu thoát thì phải 😂😂,1
7471,Dì kim:trẤN THÀNH DẸP TRAI VỚI HA RI quon .,0
7472,Có chiếc hơn 1 nửa,0
7473,Mãi yêu cô ! Kkk,0
7474,"Chửi vô tội vạ mà đéo biết báo từ đời nào rồi,và chỉ phạt các doanh nghiệp mua điện nhưng lại k sử dụng để tránh lãng phí thôi chứ dân dùng bằng nào thu bằng đấy,toàn những con bò",1
